Sample ID	Gene Name	Ensembl ID	Gene Symbol
P01679749A1171	HSPG2	['9606.ENSP00000363827', '9606.ENSP00000371000', '9606.ENSP00000481006']	[]
P01684791A0000	glutamine synthetase	['9031.ENSGALP00000067937', '9606.ENSP00000307900', '9031.ENSGALP00000064271']	[]
P01691184A0995	Gap b3	['9606.ENSP00000315190']	[]
P01694014A0716	LD78	['9606.ENSP00000480558']	[]
P01695322A0000	Wnt-1	['9606.ENSP00000293549']	[]
P01695322A0000	int-1	['9606.ENSP00000293549', '9606.ENSP00000385722']	[]
P01695905A0480	GLUT5	['9606.ENSP00000366641']	[]
P01697683T0000	cytotactin	['9606.ENSP00000265131']	[]
P01697928A1214	Ly-6E	['9606.ENSP00000428572']	[]
P01698761A1059	histone H1	['9606.ENSP00000344504']	[]
P01699944A1538	c-fos	['9606.ENSP00000306245']	[]
P01699944A1538	VLC1	['9606.ENSP00000499406']	[]
P01701088A1335	AP-2	['9606.ENSP00000370532', '9606.ENSP00000256104', '9606.ENSP00000501092']	[]
P01702426A1006	ZAP	['9606.ENSP00000324463', '9606.ENSP00000242351']	[]
P01702972A0613	G0S30	['9606.ENSP00000239938']	[]
P01707659A0458	HLA-5.4	['9606.ENSP00000259951']	[]
P01709486A0000	c-kit	['10090.ENSMUSP00000005815', '9606.ENSP00000288135']	[]
P01710768A1172	HLA-B7	['9606.ENSP00000264246']	[]
P01710979T0000	p130	['9606.ENSP00000262133', '9606.ENSP00000385410', '9606.ENSP00000411418']	[]
P01710979T0000	p110	['9606.ENSP00000449386', '9606.ENSP00000353401']	[]
P01711048T0000	COL1A2	['9606.ENSP00000297268']	[]
P01713213A0000	pim-1	['9606.ENSP00000362608', '9606.ENSP00000353826']	[]
P01713213A0000	Pim-1	['9606.ENSP00000362608', '9606.ENSP00000353826']	[]
P01713213A0488	pim-1	['9606.ENSP00000362608', '9606.ENSP00000353826']	[]
P01713213A0488	GST	['9606.ENSP00000356864', '9606.ENSP00000360002', '9606.ENSP00000241337', '9606.ENSP00000295256', '9606.ENSP00000256593', '9606.ENSP00000290765', '9606.ENSP00000345023', '9606.ENSP00000354357', '9606.ENSP00000358727', '9606.ENSP00000358851', '9606.ENSP00000360028', '9606.ENSP00000211122', '9606.ENSP00000379512', '9606.ENSP00000420168', '9606.ENSP00000311469', '9606.ENSP00000335620', '9606.ENSP00000482639']	[]
P01713213A0488	Pim-1	['9606.ENSP00000362608', '9606.ENSP00000353826']	[]
P01714902A0221	interleukin-2	['9606.ENSP00000226730']	[]
P01714902A0221	CD3 zeta	['9606.ENSP00000354782']	[]
P01714902A0221	CD3 gamma	['9606.ENSP00000431445']	[]
P01715975A0885	CYP1	['9606.ENSP00000228606', '9606.ENSP00000378488']	[]
P01716629A0000	undulin	['9606.ENSP00000297848']	[]
P01717833A1223	CREB	['9606.ENSP00000387699']	[]
P01717994T0000	CDC2	['9606.ENSP00000378699', '9606.ENSP00000472445', '4932.YDL102W']	[]
P01717994T0000	cdc28	['4932.YBR160W']	[]
P01718043A0384	PMN elastase	['9606.ENSP00000466090']	[]
P01720843A1506	angiotensin converting enzyme	['9606.ENSP00000290866']	[]
P01721884A0962	Pol I	['9606.ENSP00000462664']	[]
P01722319A0849	CHIP28	['9606.ENSP00000265299', '9606.ENSP00000311165']	[]
P01725622A0292	Gpt	['9606.ENSP00000378408', '9606.ENSP00000386597']	[]
P01727488A1146	PRDII-BF1	['9606.ENSP00000368698']	[]
P01730412T0000	c-Myc	['9606.ENSP00000478887']	[]
P01731107A0928	ICR2	['9606.ENSP00000206765']	[]
P01734020A1318	PKC alpha	['9606.ENSP00000408695']	[]
P01734283A0817	RAP74	['9606.ENSP00000377969']	[]
P01734283A0817	RAP30	['9606.ENSP00000340823']	[]
P01735447A0271	sec61	['9606.ENSP00000243253']	[]
P01735447A0271	PrB	['9606.ENSP00000267163']	[]
P01735447A0833	PrB	['9606.ENSP00000267163']	[]
P01736844T0000	sex hormone-binding globulin	['9606.ENSP00000369816']	[]
P01737741A0000	monoamine oxidase	['9606.ENSP00000340684', '9606.ENSP00000367309']	[]
P01739439A0257	mdx	['10090.ENSMUSP00000109633']	[]
P01740437A0851	HSPG	['9606.ENSP00000307046', '9606.ENSP00000363827']	[]
P01740437A0851	fibroglycan	['9606.ENSP00000307046']	[]
P01742606A0000	spectrin beta	['9606.ENSP00000495909', '10090.ENSMUSP00000006629', '9606.ENSP00000469242', '10090.ENSMUSP00000011895', '10090.ENSMUSP00000158705', '9606.ENSP00000349259', '10090.ENSMUSP00000021458', '9606.ENSP00000317790']	[]
P01742879A0471	AVP	['9606.ENSP00000369647', '9606.ENSP00000270139', '9606.ENSP00000337383']	[]
P01748630A0125	c-Myc	['9606.ENSP00000478887']	[]
P01748630A0125	Myc	['9606.ENSP00000478887']	[]
P01752441A0000	TAR	['9606.ENSP00000463058']	[]
P01762914A1218	uPA	['9606.ENSP00000416126', '9606.ENSP00000361850']	[]
P01762917A0615	TFIIIA	['9606.ENSP00000370532']	[]
P01765095A0680	myogenin	['9606.ENSP00000241651']	[]
P01765095A0680	CMD1	['9606.ENSP00000245479']	[]
P01765266A0000	elongation factor 1-alpha	['9606.ENSP00000339063', '9606.ENSP00000217182']	[]
P01765375A0290	clathrin heavy chain	['9606.ENSP00000441158', '10116.ENSRNOP00000005987', '9606.ENSP00000479606']	[]
P01767592A0682	HAP3	['9606.ENSP00000240055']	[]
P01767592A0682	HAP2	['9606.ENSP00000345702', '9606.ENSP00000334002', '9606.ENSP00000370532', '9606.ENSP00000256104']	[]
P01767899A0136	prothrombin	['9606.ENSP00000308541']	[]
P01767899A0136	thromboplastin	['9606.ENSP00000334145']	[]
P01768648A0853	cRel	['9606.ENSP00000295025']	[]
P01774062A0257	HLA-DQA1	['9606.ENSP00000339398', '9606.ENSP00000364076']	[]
P01774063A0161	Fshb	['9606.ENSP00000416606', '10090.ENSMUSP00000028533']	[]
P01774063A0161	B2M	['9606.ENSP00000497910', '10090.ENSMUSP00000099534']	[]
P01783088A1136	fibronectin	['9606.ENSP00000346839']	[]
P01808136T0000	coagulation factor XII	['9606.ENSP00000253496']	[]
P01824713A0964	c-jun	['9606.ENSP00000360266']	[]
P01826003A0694	beta TG	['9606.ENSP00000296028']	[]
P01826043A0431	rsk	['9606.ENSP00000368884', '9606.ENSP00000422435', '9606.ENSP00000435412']	[]
P01827068T0000	GATA-3	['9606.ENSP00000368632']	[]
P01832152A0902	ORF1	['9606.ENSP00000265602', '9606.ENSP00000294129']	[]
P01833637A0531	HSP82	['9606.ENSP00000336571']	[]
P01833637A0531	cdc68	['9606.ENSP00000216297']	[]
P01837787T0000	Mov-34	['10090.ENSMUSP00000041968', '9606.ENSP00000219313', '10090.ENSMUSP00000027050', '9606.ENSP00000350512']	[]
P01837842A1410	CREB	['9606.ENSP00000387699']	[]
P01840513A1019	SL-2	['9606.ENSP00000279441']	[]
P01844017A0410	glucose-6-phosphatase	['9606.ENSP00000253801', '9606.ENSP00000269097', '9606.ENSP00000364512']	[]
P01846206A0665	dbp	['9606.ENSP00000222122', '9606.ENSP00000421725', '9606.ENSP00000411960']	[]
P01846803A0688	p34cdc2	['9606.ENSP00000378699']	[]
P01847464A0856	c-myc	['9606.ENSP00000478887']	[]
P01848300A0910	cstA	['9606.ENSP00000264474']	[]
P01849734A1063	PR55 beta	['9606.ENSP00000377936']	[]
P01849734A1063	LA-N	['9606.ENSP00000265316', '9606.ENSP00000263196']	[]
P01850096A0662	MyoD	['9606.ENSP00000250003']	[]
P01850096A0662	myogenin	['9606.ENSP00000241651']	[]
P01850105A1093	c-myc	['9606.ENSP00000478887']	[]
P01850127A0000	snRNP	['9606.ENSP00000364813']	[]
P01851527T0000	amyloid precursor protein	['9606.ENSP00000284981']	[]
P01852603A0000	rad9	['9606.ENSP00000311360']	[]
P01853796T0000	insulin	['9606.ENSP00000380432']	[]
P01855255T0000	GTPase	['9606.ENSP00000359859', '9606.ENSP00000254928']	[]
P01855255T0000	RCC1	['9606.ENSP00000497402']	[]
P01860846A0663	MARCKS	['9606.ENSP00000478061']	[]
P01863887A0174	plasminogen	['9606.ENSP00000308938']	[]
P01863887A0174	erythropoietin	['9606.ENSP00000252723']	[]
P01863887A0174	insulin	['9606.ENSP00000380432']	[]
P01864837A1029	contrapsin	['10090.ENSMUSP00000042095']	[]
P01864837A1029	alpha 1-protease inhibitor	['9606.ENSP00000416066']	[]
P01869565A1254	ADH	['9606.ENSP00000369647']	[]
P01871135A0295	glucokinase	['10116.ENSRNOP00000068656', '9606.ENSP00000223366']	[]
P01871971A0836	OCT-1	['9606.ENSP00000356840', '9606.ENSP00000355930']	[]
P01874195A0139	GH receptor	['9606.ENSP00000483403']	[]
P01874752A0948	p58	['9606.ENSP00000314067', '9606.ENSP00000464036', '9606.ENSP00000360860', '9606.ENSP00000342215', '9606.ENSP00000264639', '9606.ENSP00000350708', '9606.ENSP00000484105', '9606.ENSP00000300289', '9606.ENSP00000473631', '9606.ENSP00000320171']	[]
P01874752A0948	cdc2	['9606.ENSP00000378699', '9606.ENSP00000472445']	[]
P01874752A0948	p62	['9606.ENSP00000265963', '9606.ENSP00000313829', '9606.ENSP00000374455', '9606.ENSP00000471191', '9606.ENSP00000414906']	[]
P01884435A0088	ptH	['9606.ENSP00000433208', '9606.ENSP00000418661', '9606.ENSP00000387180']	[]
P01886774A0000	Oct3	['9606.ENSP00000259915', '9606.ENSP00000275300']	[]
P01895393A0745	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P01899409T0000a	tissue plasminogen activator	['9606.ENSP00000220809']	[]
P01900194T0000	ubiquinone reductase	['9606.ENSP00000417142']	[]
P01901405A0694	BP2	['9606.ENSP00000233809']	[]
P01901405A0694	BP1	['9606.ENSP00000340691', '9606.ENSP00000240306']	[]
P01901946A0243	c-fos	['10090.ENSMUSP00000021674', '9606.ENSP00000306245']	[]
P01901950T0000	c-fos	['10090.ENSMUSP00000021674', '9606.ENSP00000306245']	[]
P01903841A0125	eIF-5A	['9606.ENSP00000336702', '9606.ENSP00000216554', '9606.ENSP00000430706']	[]
P01907941A0275	Rel	['9606.ENSP00000295025']	[]
P01907941A0275	I kappa B alpha	['9606.ENSP00000216797']	[]
P01907941A0275	I kappa B beta	['9606.ENSP00000312988']	[]
P01909027A0922	HNF-3	['9606.ENSP00000342307']	[]
P01909027A0922	protein fork head	['7227.FBpp0303365']	[]
P01917943A0621a	sMtCK	['9606.ENSP00000404203']	[]
P01917943A0621b	sMtCK	['9606.ENSP00000404203']	[]
P01917962A0152	IL-2R	['9606.ENSP00000369293']	[]
P01918010A0000	Lipoprotein lipase	['9606.ENSP00000497642']	[]
P01918073A0150	protein kinase A	['9606.ENSP00000309591', '9606.ENSP00000359719', '9606.ENSP00000366488']	[]
P01922082A0149	TSH beta	['9606.ENSP00000256592', '10090.ENSMUSP00000029450']	[]
P01924315A0158	SOD1	['9606.ENSP00000270142', '4932.YJR104C']	[]
P01924920A0115	RLK	['9606.ENSP00000264316']	[]
P01925092A0304	tissue plasminogen activator	['9606.ENSP00000220809']	[]
P01930470A0337	PTH	['9606.ENSP00000433208', '9606.ENSP00000418661', '9606.ENSP00000387180']	[]
P01930660T0000	IGF-1	['9606.ENSP00000376637']	[]
P01933614A0406	calcitonin	['9606.ENSP00000331746', '9606.ENSP00000433490']	[]
P01936997A0795	TAR	['9606.ENSP00000463058']	[]
P01936997A0795	TRP-185	['9606.ENSP00000040877']	[]
P01939199A0588	TFIID	['9606.ENSP00000230354']	[]
P01954355A0997	IL-1	['9606.ENSP00000263341', '9606.ENSP00000263339']	[]
P01954355A0997	TNF	['9606.ENSP00000398698']	[]
P01963438T0000	cytochrome c	['9606.ENSP00000307786']	[]
P01967130A0645	EFIA	['9606.ENSP00000361626']	[]
P01968224A0119	PCNA	['7227.FBpp0085619', '9606.ENSP00000368458', '10116.ENSRNOP00000028887']	[]
P01970801A0925	CD20	['9606.ENSP00000167588', '10090.ENSMUSP00000126422', '9606.ENSP00000433277']	[]
P01970801A0925	Ly-1	['10090.ENSMUSP00000025571']	[]
P01970801A0925	OSBP	['10090.ENSMUSP00000025590', '9606.ENSP00000263847']	[]
P01978834A0076	ATPase	['9606.ENSP00000333363']	[]
P01978857A0504	CD4	['9606.ENSP00000011653']	[]
P01982997A1104	c-Jun	['9606.ENSP00000360266']	[]
P01982997A1104	c-Fos	['9606.ENSP00000306245']	[]
P01982997A1104	Jun-B	['9606.ENSP00000303315', '9606.ENSP00000221486']	[]
P01985920A0156	SCP2	['9606.ENSP00000360569', '10116.ENSRNOP00000015466', '10116.ENSRNOP00000075596', '9606.ENSP00000350162', '9606.ENSP00000381148']	[]
P01985920T0000	sterol carrier protein 2	['9606.ENSP00000360569', '10116.ENSRNOP00000015466']	[]
P01986241A0117	ACE1	['9606.ENSP00000290866']	[]
P01992953T0000	Alanine aminotransferase	['9606.ENSP00000378408']	[]
P01995951A0000	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P02004705A0686	cdr1	['9606.ENSP00000359563']	[]
P02014928T0000	serum albumin	['9606.ENSP00000295897', '9913.ENSBTAP00000022763']	[]
P02015921A0523	pN1	['9606.ENSP00000386306', '9606.ENSP00000415786']	[]
P02019572A0000	pyruvate kinase	['10116.ENSRNOP00000067507', '9606.ENSP00000320171', '10116.ENSRNOP00000015331']	[]
P02020314A1290	GM-CSF	['9606.ENSP00000296871']	[]
P02022920A0334	C4BP	['9606.ENSP00000415941', '9606.ENSP00000356037', '9606.ENSP00000243611', '9606.ENSP00000396688']	[]
P02023904A0120	CDC7	['9606.ENSP00000393139']	[]
P02026147A0000	calmodulin	['9606.ENSP00000419081', '9606.ENSP00000315299', '9606.ENSP00000304643', '9606.ENSP00000369689', '4932.YBR109C', '9606.ENSP00000291295']	[]
P02026147A0000	CaM	['4932.YBR109C', '9606.ENSP00000291295', '9606.ENSP00000378015', '9606.ENSP00000367755']	[]
P02026461A0760	DR4	['9606.ENSP00000221132']	[]
P02029468A0296	TNF	['9606.ENSP00000398698']	[]
P02030910A0000	ETS1	['9606.ENSP00000376436']	[]
P02030910A1070	ETS1	['9606.ENSP00000376436']	[]
P02033062A1169	IGF-I	['9031.ENSGALP00000020787', '9606.ENSP00000376637']	[]
P02038326A0538	eIF-2 alpha	['9606.ENSP00000256383']	[]
P02052592A0000	TNF-alpha	['9606.ENSP00000398698']	[]
P02052592A0000	GM-CSF	['9606.ENSP00000296871']	[]
P02052592A0000	IL-1	['9606.ENSP00000263341', '9606.ENSP00000263339']	[]
P02055484A0538	ATG1	['9606.ENSP00000324560']	[]
P02062116A0688	monoamine oxidase	['9606.ENSP00000340684', '9606.ENSP00000367309']	[]
P02065022A0747	dbl	['9606.ENSP00000430276']	[]
P02069873X0000	vav	['9606.ENSP00000472929']	[]
P02076816T0000	RME1	['4932.YGR044C']	[]
P02076816T0000	IME1	['4932.YJR094C']	[]
P02081463A0110	Spec1	['9606.ENSP00000475845']	[]
P02083199A1175	EGFR	['9606.ENSP00000275493']	[]
P02083253A1512	TCF-1 alpha	['9606.ENSP00000265165']	[]
P02094257T0000	adenosine deaminase	['9606.ENSP00000361965']	[]
P02102823A0492	beta-glucuronidase	['9606.ENSP00000302728']	[]
P02105497A1092	HSP70	['9606.ENSP00000302961']	[]
P02107548A0727	ARF 4	['9606.ENSP00000306010']	[]
P02111015A0574	IRF-2	['9606.ENSP00000377218']	[]
P02111015A0574	IRF-1	['9606.ENSP00000245414']	[]
P02113174A0064	transcription factor Sp1	['9606.ENSP00000329357']	[]
P02113174A0957	Krox-24	['9606.ENSP00000239938']	[]
P02113699A0372	N- IS	['9606.ENSP00000222248']	[]
P02113699A0372	N  IS	['9606.ENSP00000222248']	[]
P02115115A1053	CAR1	['9606.ENSP00000430656', '9606.ENSP00000356959']	[]
P02115118A0565	smg	['9606.ENSP00000393388', '9606.ENSP00000452535']	[]
P02115121A0000	KE2	['9606.ENSP00000378563']	[]
P02115122A0562	c-Fos	['9606.ENSP00000306245']	[]
P02115122A0562	Fos	['9606.ENSP00000306245']	[]
P02118519A0516	68-kDa neurofilament protein	['9606.ENSP00000482169']	[]
P02118519A0516	nerve growth factor receptor	['9606.ENSP00000172229']	[]
P02118525A0737	thymidine kinase	['9606.ENSP00000299697']	[]
P02118525A0737	CCK	['9606.ENSP00000379472', '9606.ENSP00000220751']	[]
P02120707A0594	HLA-DRA	['9606.ENSP00000378786']	[]
P02121371T0000	NF1	['9606.ENSP00000351015']	[]
P02123029A0478	CH1	['9606.ENSP00000356696']	[]
P02123029A0478	immunoglobulin heavy chain	['9606.ENSP00000478289']	[]
P02123295A0645	ARF2	['9606.ENSP00000306010']	[]
P02123300T0000	antihemophilic factor	['9606.ENSP00000353393']	[]
P02123466A0272	AP-4	['9606.ENSP00000204517', '9606.ENSP00000417291']	[]
P02123467A0811	Sp1	['7227.FBpp0303753', '9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P02123467A0811	MyoD1	['9606.ENSP00000250003']	[]
P02123820A0000	monoamine oxidase	['9606.ENSP00000340684', '9606.ENSP00000367309', '10116.ENSRNOP00000043466', '10116.ENSRNOP00000063784']	[]
P02123820A0000	MAO-B	['9606.ENSP00000367309', '10116.ENSRNOP00000043466']	[]
P02123875A0223	apoA-II	['9606.ENSP00000356969']	[]
P02123877A1452	egr-1	['9606.ENSP00000239938']	[]
P02123877A1452	fos-B	['9606.ENSP00000245919']	[]
P02123877A1452	fra-1	['9606.ENSP00000310170']	[]
P02123877A1452	c-fos	['9606.ENSP00000306245']	[]
P02123877A1452	serum response factor	['9606.ENSP00000265354']	[]
P02123877A1452	egr-2	['9606.ENSP00000242480']	[]
P02124710A0193	c-fos	['9606.ENSP00000306245']	[]
P02124710A0193	c-jun	['9606.ENSP00000360266']	[]
P02124710A1624	Fos	['9606.ENSP00000306245']	[]
P02124710A1624	Jun	['9606.ENSP00000360266']	[]
P02131652A0883	gastrin	['9606.ENSP00000331358']	[]
P02138707A0198	mXBP	['10090.ENSMUSP00000058521']	[]
P02138915A1060	p36	['9606.ENSP00000261245', '9606.ENSP00000346032', '9606.ENSP00000476480']	[]
P02139891A0532	CREB	['9606.ENSP00000387699']	[]
P02145268A0746	COL3A1	['9606.ENSP00000304408']	[]
P02146266A0000	superoxide dismutase	['9606.ENSP00000442920']	[]
P02146266A0000	sod-1	['9606.ENSP00000270142']	[]
P02147223A1047	c-fos	['9606.ENSP00000306245']	[]
P02147422A0000	U1-70K	['9606.ENSP00000472998']	[]
P02153243A0965	int-2	['9606.ENSP00000414237', '9606.ENSP00000334122']	[]
P02153243A0965	fibroblast growth factor	['9606.ENSP00000215530', '9606.ENSP00000311697', '9606.ENSP00000168712', '9606.ENSP00000228837', '9606.ENSP00000267843', '9606.ENSP00000321797', '9606.ENSP00000264664', '9606.ENSP00000274625', '9606.ENSP00000352414', '9606.ENSP00000371790', '9606.ENSP00000180166', '9606.ENSP00000334122', '9606.ENSP00000399324']	[]
P02153683A1579	uvomorulin	['9606.ENSP00000261769']	[]
P02153683A1579	ATPase	['9606.ENSP00000333363']	[]
P02154467A0709	furin	['9606.ENSP00000483552']	[]
P02154474A1504	P-450scc	['9606.ENSP00000268053']	[]
P02154474A1504	P-450	['9606.ENSP00000324648']	[]
P02154686A0185	beta-galactosidase	['9606.ENSP00000306920']	[]
P02156828A0164	destrin	['9606.ENSP00000246069']	[]
P02156828A0164	cofilin	['9606.ENSP00000432660', '9606.ENSP00000298159']	[]
P02157882T0000	abl	['7227.FBpp0303166', '9606.ENSP00000361423', '9606.ENSP00000427679', '10090.ENSMUSP00000075167']	[]
P02157882T0000	v-abl	['9606.ENSP00000361423']	[]
P02158099A0487	pM1	['9606.ENSP00000319992']	[]
P02158099A0487	CCL 13	['9606.ENSP00000225844']	[]
P02158927A0000	RAD7	['4932.YJR052W']	[]
P02158927A0000	CYC1	['9606.ENSP00000317159', '4932.YJR048W', '9606.ENSP00000237654']	[]
P02158927A0000	UTR1	['4932.YJR049C']	[]
P02158927A0000	UTR3	['4932.YJR050W']	[]
P02158927A0000	OSM1	['4932.YJR051W', '9606.ENSP00000260570']	[]
P02162754A0339	insulin receptor	['9606.ENSP00000303830', '10090.ENSMUSP00000088837']	[]
P02162754A0801	pp15	['9606.ENSP00000219169']	[]
P02163347A0472	ets-1	['9606.ENSP00000376436']	[]
P02164585A0416	TraD	['9606.ENSP00000240874', '9606.ENSP00000466834', '9606.ENSP00000466399']	[]
P02164585A0814	traX	['9606.ENSP00000355599']	[]
P02164637A0515	cdc25	['9606.ENSP00000321656', '9606.ENSP00000405963']	[]
P02165589A0888	jun	['9606.ENSP00000360266']	[]
P02165589A0888	c-jun	['9606.ENSP00000360266']	[]
P02165589A0888	fos	['9606.ENSP00000306245']	[]
P02166040A0385	PEPCK	['9606.ENSP00000216780']	[]
P02167321T0000	tissue-type plasminogen activator	['9606.ENSP00000220809']	[]
P02167321T0000	activator protein-2	['9606.ENSP00000501092']	[]
P02174427A1574	oxidoreductase	['9606.ENSP00000392985', '9606.ENSP00000451406']	[]
P02174427A1574	cytochrome c	['9606.ENSP00000307786']	[]
P02176822A0000	ATP-citrate lyase	['9606.ENSP00000466259']	[]
P02185140A0000	lanosterol 14 alpha-demethylase	['4932.YHR007C', '9606.ENSP00000003100']	[]
P02187871T0000	eIF-4D	['4932.YJR047C', '4932.YEL034W', '9606.ENSP00000336702', '9606.ENSP00000430706']	[]
P02187871T0000	ANB1	['4932.YJR047C']	[]
P02188096A0955	c-myb	['9606.ENSP00000339992']	[]
P02188168A0000	beta 2-microglobulin	['9606.ENSP00000497910']	[]
P02195025T0000	LEU2	['9606.ENSP00000386559', '9606.DLEU2']	[]
P02195715A0143	protein C	['9606.ENSP00000379682', '9606.ENSP00000378394']	[]
P02195715T0000	protein C	['9606.ENSP00000379682', '9606.ENSP00000378394']	[]
P02196176A0749	TREB36	['9606.ENSP00000262053']	[]
P02196176A0749	TREB7	['9606.ENSP00000264110']	[]
P02196176A0749	TREB5	['9606.ENSP00000216037']	[]
P02196565A0606	RAP1	['9606.ENSP00000370208', '9606.ENSP00000300086', '9606.ENSP00000358723']	[]
P02196565T0000	Gal11	['4932.YOL051W']	[]
P02196565T0000	Gal4	['4932.YPL248C', '9606.ENSP00000302100']	[]
P02199311A0620	RET1	['9606.ENSP00000261980']	[]
P02199311A0620	ret1	['9606.ENSP00000261980']	[]
P02200736A1003	MLTF	['9606.ENSP00000357000']	[]
P02200736A1003	AP-4	['9606.ENSP00000204517', '9606.ENSP00000417291']	[]
P02201905A1004	RAP1	['9606.ENSP00000370208', '9606.ENSP00000300086', '9606.ENSP00000358723']	[]
P02204029A0184	N-ras	['9606.ENSP00000358548']	[]
P02204029A0184	unr	['9606.ENSP00000481762', '9606.ENSP00000363643', '9606.ENSP00000499121']	[]
P02204621T0000	tRNA nucleotidyltransferase	['4932.YER168C']	[]
P02204623A0000	insulin	['9606.ENSP00000380432']	[]
P02204623A0000	insulin receptor	['9606.ENSP00000303830']	[]
P02204625A1130	insulin	['9606.ENSP00000380432']	[]
P02204810A1080	GA2	['9606.ENSP00000452762']	[]
P02206858A0000	protein C	['9606.ENSP00000379682', '9606.ENSP00000378394']	[]
P02209243A0237	serum albumin	['9606.ENSP00000295897']	[]
P02209540A1362	Ets1	['9606.ENSP00000376436']	[]
P02209540A1362	Ets2	['9606.ENSP00000353344']	[]
P02209811T0000	peroxidase	['9606.ENSP00000348645', '10116.ENSRNOP00000069815', '9606.ENSP00000252804']	[]
P02217741T0001	insulin	['9606.ENSP00000380432']	[]
P02223773A0000	actin depolymerizing factor	['9606.ENSP00000246069', '9606.ENSP00000362924']	[]
P02227438A0492	ODC	['9606.ENSP00000234111', '9606.ENSP00000329452', '10116.ENSRNOP00000037607', '9606.ENSP00000232607', '10116.ENSRNOP00000007259']	[]
P02229068A0156	gp160	['9606.ENSP00000265162']	[]
P02229068A0156	gp120	['9606.ENSP00000266041']	[]
P02229282A0454	TNF	['9606.ENSP00000398698']	[]
P02233680A1115	HaG3	['9606.ENSP00000308606', '9606.ENSP00000462600', '9606.ENSP00000358501']	[]
P02233715A0914	IL-6	['9606.ENSP00000385675']	[]
P02233729A1065	Dhfr	['9606.ENSP00000396308']	[]
P02236022A0000	protooncogene c-myb	['9606.ENSP00000339992']	[]
P02237431A0833	Ets-1	['9606.ENSP00000376436']	[]
P02241892A0681	sialophorin	['9606.ENSP00000498852']	[]
P02247069A0261	TUP1	['9606.ENSP00000263208', '9606.ENSP00000347997']	[]
P02247081A0223	VPS34	['9606.ENSP00000262039']	[]
P02251119A0319	hsc70	['10090.ENSMUSP00000015800', '9606.ENSP00000437125']	[]
P02252891T0000	interleukin 2	['9606.ENSP00000226730']	[]
